Time, Species, ClimateRegion, NumberSitesChecked, AvgTempMult, AvgMinJanTempMult, AvgSoilMoistureMult, AvgProbEst
50, PiceRube, eco4, 5075,0.000,1.000,0.951,0.000
50, PiceRube, eco5, 11876,0.374,1.000,0.994,0.374
50, PinuEnch, eco2, 20,0.214,1.000,1.000,0.214
50, PinuEnch, eco3, 4599,0.787,1.000,0.968,0.758
50, PinuEnch, eco4, 4279,0.515,1.000,0.960,0.498
50, PinuEnch, eco5, 3864,0.194,0.999,0.991,0.194
50, CastDent, eco2, 20,0.820,1.000,1.000,0.820
50, CastDent, eco3, 5764,0.817,1.000,0.956,0.808
50, CastDent, eco4, 5066,0.927,1.000,0.945,0.891
50, CastDent, eco5, 11891,0.742,1.000,0.994,0.736
60, CaryOvat, eco2, 13,0.792,1.000,1.000,0.792
60, CaryOvat, eco3, 6687,0.990,1.000,0.991,0.982
60, CaryOvat, eco4, 7183,0.953,1.000,0.991,0.945
60, CaryOvat, eco5, 10713,0.810,1.000,0.997,0.809
60, CaryAlba, eco2, 13,0.694,1.000,1.000,0.694
60, CaryAlba, eco3, 6723,0.978,1.000,0.991,0.970
60, CaryAlba, eco4, 7194,0.912,1.000,0.991,0.906
60, CaryAlba, eco5, 10701,0.717,1.000,0.997,0.717
60, CornFlor, eco2, 13,0.631,1.000,1.000,0.631
60, CornFlor, eco3, 8821,0.940,1.000,0.993,0.935
60, CornFlor, eco4, 7997,0.853,1.000,0.993,0.851
60, CornFlor, eco5, 13715,0.651,1.000,0.998,0.651
60, FraxPenn, eco2, 13,0.893,1.000,1.000,0.893
60, FraxPenn, eco3, 6709,0.995,1.000,0.983,0.979
60, FraxPenn, eco4, 7170,0.979,1.000,0.984,0.964
60, FraxPenn, eco5, 10683,0.903,1.000,0.995,0.900
60, FraxAmer, eco2, 13,0.817,1.000,1.000,0.817
60, FraxAmer, eco3, 8813,0.986,1.000,0.994,0.981
60, FraxAmer, eco4, 8005,0.947,1.000,0.994,0.943
60, FraxAmer, eco5, 13727,0.829,1.000,0.998,0.829
60, FaguGran, eco2, 13,0.883,1.000,1.000,0.883
60, FaguGran, eco3, 8820,0.994,1.000,0.994,0.989
60, FaguGran, eco4, 8005,0.983,1.000,0.994,0.977
60, FaguGran, eco5, 13724,0.893,1.000,0.998,0.893
60, JuglNigr, eco2, 13,0.841,1.000,1.000,0.841
60, JuglNigr, eco3, 4757,0.939,1.000,0.993,0.936
60, JuglNigr, eco4, 4777,0.991,1.000,0.992,0.984
60, JuglNigr, eco5, 4417,0.877,1.000,0.997,0.876
60, HaleDipt, eco2, 13,0.534,1.000,1.000,0.534
60, HaleDipt, eco3, 8816,0.852,1.000,0.994,0.850
60, HaleDipt, eco4, 8011,0.750,1.000,0.995,0.749
60, HaleDipt, eco5, 13714,0.552,1.000,0.998,0.552
60, IlexOpac, eco2, 13,0.534,1.000,1.000,0.534
60, IlexOpac, eco3, 8823,0.852,1.000,0.994,0.850
60, IlexOpac, eco4, 8013,0.750,1.000,0.995,0.749
60, IlexOpac, eco5, 13734,0.552,1.000,0.998,0.552
60, LiriTuli, eco2, 13,0.000,1.000,1.000,0.000
60, LiriTuli, eco3, 5881,0.556,1.000,0.994,0.556
60, LiriTuli, eco4, 6404,0.237,1.000,0.993,0.237
60, LiriTuli, eco5, 8059,0.000,1.000,0.998,0.000
60, LiquStyr, eco2, 13,0.061,1.000,1.000,0.061
60, LiquStyr, eco3, 5874,0.753,1.000,0.994,0.751
60, LiquStyr, eco4, 6395,0.531,1.000,0.993,0.530
60, LiquStyr, eco5, 8115,0.121,0.996,0.998,0.119
60, MagnAcum, eco2, 13,0.396,1.000,1.000,0.396
60, MagnAcum, eco3, 6715,0.870,1.000,0.988,0.864
60, MagnAcum, eco4, 7160,0.725,1.000,0.988,0.722
60, MagnAcum, eco5, 10724,0.429,1.000,0.996,0.429
60, MagnMacr, eco2, 13,0.396,1.000,1.000,0.396
60, MagnMacr, eco3, 6701,0.870,1.000,0.988,0.864
60, MagnMacr, eco4, 7181,0.724,1.000,0.988,0.722
60, MagnMacr, eco5, 10693,0.429,1.000,0.996,0.429
60, NyssSylv, eco2, 13,0.534,1.000,1.000,0.534
60, NyssSylv, eco3, 8794,0.852,1.000,0.994,0.850
60, NyssSylv, eco4, 8000,0.750,1.000,0.995,0.749
60, NyssSylv, eco5, 13717,0.552,1.000,0.998,0.552
60, OxydArbo, eco2, 13,0.534,1.000,1.000,0.534
60, OxydArbo, eco3, 8819,0.852,1.000,0.994,0.850
60, OxydArbo, eco4, 8007,0.750,1.000,0.995,0.749
60, OxydArbo, eco5, 13722,0.552,1.000,0.998,0.552
60, PrunSero, eco2, 13,0.510,1.000,1.000,0.510
60, PrunSero, eco3, 5887,0.912,1.000,0.994,0.909
60, PrunSero, eco4, 6408,0.793,1.000,0.993,0.791
60, PrunSero, eco5, 8110,0.545,1.000,0.998,0.545
60, PrunPenn, eco2, 13,0.000,1.000,1.000,0.000
60, PrunPenn, eco3, 4767,0.000,1.000,0.986,0.000
60, PrunPenn, eco4, 4785,0.000,1.000,0.985,0.000
60, PrunPenn, eco5, 4391,0.001,1.000,0.994,0.001
60, PlanOcid, eco2, 13,0.688,1.000,1.000,0.688
60, PlanOcid, eco3, 5871,0.979,1.000,0.983,0.963
60, PlanOcid, eco4, 6420,0.912,1.000,0.983,0.900
60, PlanOcid, eco5, 8110,0.717,1.000,0.994,0.716
60, QuerAlba, eco2, 13,0.769,1.000,1.000,0.769
60, QuerAlba, eco3, 6709,0.988,1.000,0.995,0.983
60, QuerAlba, eco4, 7190,0.942,1.000,0.995,0.939
60, QuerAlba, eco5, 10722,0.788,1.000,0.998,0.788
60, QuerCocc, eco2, 13,0.781,1.000,1.000,0.781
60, QuerCocc, eco3, 5851,0.953,1.000,0.993,0.950
60, QuerCocc, eco4, 6419,0.983,1.000,0.993,0.977
60, QuerCocc, eco5, 8095,0.813,1.000,0.998,0.812
60, QuerFalc, eco2, 13,0.061,0.231,1.000,0.037
60, QuerFalc, eco3, 6723,0.744,0.961,0.998,0.722
60, QuerFalc, eco4, 7182,0.525,0.303,0.998,0.197
60, QuerFalc, eco5, 10716,0.110,0.167,0.999,0.046
60, QuerRubr, eco2, 13,0.994,1.000,1.000,0.994
60, QuerRubr, eco3, 6711,0.843,1.000,0.992,0.842
60, QuerRubr, eco4, 7172,0.955,1.000,0.992,0.952
60, QuerRubr, eco5, 10721,0.996,1.000,0.997,0.993
60, QuerPrin, eco2, 13,0.925,1.000,1.000,0.925
60, QuerPrin, eco3, 6747,0.777,1.000,0.994,0.777
60, QuerPrin, eco4, 7185,0.964,1.000,0.994,0.962
60, QuerPrin, eco5, 10706,0.941,1.000,0.998,0.939
60, QuerVelu, eco2, 13,0.799,1.000,1.000,0.799
60, QuerVelu, eco3, 5867,0.987,1.000,0.994,0.982
60, QuerVelu, eco4, 6416,0.971,1.000,0.993,0.965
60, QuerVelu, eco5, 8107,0.824,1.000,0.998,0.823
60, QuerStel, eco2, 13,0.061,1.000,1.000,0.061
60, QuerStel, eco3, 5852,0.753,1.000,0.994,0.752
60, QuerStel, eco4, 6394,0.531,1.000,0.993,0.531
60, QuerStel, eco5, 8108,0.121,1.000,0.998,0.121
60, RobiPseu, eco2, 13,0.534,1.000,1.000,0.534
60, RobiPseu, eco3, 4759,0.864,1.000,0.993,0.862
60, RobiPseu, eco4, 4788,0.761,1.000,0.992,0.759
60, RobiPseu, eco5, 4414,0.573,1.000,0.997,0.572
60, SassAlid, eco2, 13,0.534,1.000,1.000,0.534
60, SassAlid, eco3, 5879,0.863,1.000,0.994,0.861
60, SassAlid, eco4, 6398,0.755,1.000,0.993,0.754
60, SassAlid, eco5, 8071,0.560,1.000,0.998,0.560
60, TiliAmer, eco2, 3,0.721,1.000,1.000,0.721
60, TiliAmer, eco3, 8313,0.000,1.000,0.991,0.000
60, TiliAmer, eco4, 3476,0.053,1.000,0.996,0.053
60, TiliAmer, eco5, 10550,0.718,1.000,0.998,0.718
60, TiliAmhe, eco2, 2,0.698,1.000,1.000,0.698
60, TiliAmhe, eco3, 8398,0.000,1.000,0.991,0.000
60, TiliAmhe, eco4, 3450,0.053,1.000,0.997,0.053
60, TiliAmhe, eco5, 10480,0.718,1.000,0.998,0.718
60, CaryGlab, eco2, 13,0.534,1.000,1.000,0.534
60, CaryGlab, eco3, 6728,0.859,1.000,0.991,0.855
60, CaryGlab, eco4, 7171,0.753,1.000,0.991,0.750
60, CaryGlab, eco5, 10716,0.556,1.000,0.997,0.556
60, CaryCodi, eco2, 13,0.756,1.000,1.000,0.756
60, CaryCodi, eco3, 4741,0.988,1.000,0.993,0.983
60, CaryCodi, eco4, 4787,0.961,1.000,0.992,0.955
60, CaryCodi, eco5, 4431,0.797,1.000,0.997,0.796
60, BetuNigr, eco2, 13,0.000,1.000,1.000,0.000
60, BetuNigr, eco3, 4755,0.000,1.000,0.989,0.000
60, BetuNigr, eco4, 4798,0.000,1.000,0.988,0.000
60, BetuNigr, eco5, 4399,0.002,1.000,0.995,0.002
60, BetuLent, eco2, 13,0.000,1.000,1.000,0.000
60, BetuLent, eco3, 5884,0.000,1.000,0.990,0.000
60, BetuLent, eco4, 6407,0.000,1.000,0.990,0.000
60, BetuLent, eco5, 8072,0.001,1.000,0.997,0.001
60, BetuAlle, eco2, 13,0.000,1.000,1.000,0.000
60, BetuAlle, eco3, 6708,0.000,1.000,0.991,0.000
60, BetuAlle, eco4, 7163,0.000,1.000,0.991,0.000
60, BetuAlle, eco5, 10744,0.001,1.000,0.997,0.001
60, AcerPens, eco2, 13,0.919,1.000,1.000,0.919
60, AcerPens, eco3, 8840,0.945,1.000,0.998,0.945
60, AcerPens, eco4, 8009,0.995,1.000,0.998,0.994
60, AcerPens, eco5, 13705,0.930,1.000,0.999,0.930
60, AmelArbo, eco2, 13,0.864,1.000,1.000,0.864
60, AmelArbo, eco3, 8794,0.993,1.000,0.994,0.988
60, AmelArbo, eco4, 8011,0.967,1.000,0.995,0.963
60, AmelArbo, eco5, 13724,0.874,1.000,0.998,0.873
60, AescBuck, eco2, 13,0.858,1.000,1.000,0.858
60, AescBuck, eco3, 5875,0.207,1.000,0.988,0.207
60, AescBuck, eco4, 6384,0.521,1.000,0.988,0.520
60, AescBuck, eco5, 8067,0.829,0.996,0.996,0.826
60, AcerRubr, eco2, 13,0.792,1.000,1.000,0.792
60, AcerRubr, eco3, 8804,0.968,1.000,0.993,0.962
60, AcerRubr, eco4, 8005,0.919,1.000,0.993,0.915
60, AcerRubr, eco5, 13724,0.803,1.000,0.998,0.803
60, AcerSacc, eco2, 2,0.930,1.000,1.000,0.930
60, AcerSacc, eco3, 8358,0.967,1.000,0.998,0.966
60, AcerSacc, eco4, 3435,0.997,1.000,0.999,0.996
60, AcerSacc, eco5, 10513,0.925,1.000,1.000,0.925
60, TsugCana, eco2, 0,NaN,NaN,NaN,NaN
60, TsugCana, eco3, 8347,0.524,1.000,0.990,0.522
60, TsugCana, eco4, 3411,0.785,1.000,0.996,0.784
60, TsugCana, eco5, 10508,0.981,1.000,0.998,0.980
60, PinuVirg, eco2, 13,0.189,1.000,1.000,0.189
60, PinuVirg, eco3, 4758,0.479,1.000,0.991,0.478
60, PinuVirg, eco4, 4797,0.933,1.000,0.989,0.931
60, PinuVirg, eco5, 4409,0.416,1.000,0.996,0.416
60, PinuTaed, eco2, 13,0.000,0.000,1.000,0.000
60, PinuTaed, eco3, 4759,0.425,0.418,0.995,0.261
60, PinuTaed, eco4, 4801,0.096,0.368,0.994,0.091
60, PinuTaed, eco5, 4400,0.000,0.015,0.998,0.000
60, PinuStro, eco2, 13,0.682,1.000,1.000,0.682
60, PinuStro, eco3, 6689,0.000,1.000,0.995,0.000
60, PinuStro, eco4, 7189,0.066,1.000,0.995,0.066
60, PinuStro, eco5, 10721,0.632,1.000,0.998,0.632
60, PinuRigi, eco2, 13,0.883,1.000,1.000,0.883
60, PinuRigi, eco3, 4751,0.000,1.000,0.993,0.000
60, PinuRigi, eco4, 4799,0.014,1.000,0.993,0.014
60, PinuRigi, eco5, 4392,0.754,1.000,0.997,0.754
60, PinuPung, eco2, 13,0.883,1.000,1.000,0.883
60, PinuPung, eco3, 5876,0.000,1.000,0.994,0.000
60, PinuPung, eco4, 6410,0.012,1.000,0.994,0.012
60, PinuPung, eco5, 8053,0.800,1.000,0.998,0.800
60, FrasFirr, eco2, 1,0.730,1.000,1.000,0.730
60, FrasFirr, eco3, 8374,0.000,1.000,0.952,0.000
60, FrasFirr, eco4, 3405,0.000,1.000,0.979,0.000
60, FrasFirr, eco5, 10524,0.929,1.000,0.984,0.918
60, PiceRube, eco2, 13,0.000,1.000,1.000,0.000
60, PiceRube, eco3, 8805,0.000,1.000,0.995,0.000
60, PiceRube, eco4, 8002,0.000,1.000,0.995,0.000
60, PiceRube, eco5, 13721,0.002,1.000,0.998,0.002
60, PinuEnch, eco2, 13,0.084,1.000,1.000,0.084
60, PinuEnch, eco3, 4754,0.897,1.000,0.995,0.894
60, PinuEnch, eco4, 4792,0.689,1.000,0.994,0.688
60, PinuEnch, eco5, 4384,0.200,0.993,0.998,0.197
60, CastDent, eco2, 13,0.925,1.000,1.000,0.925
60, CastDent, eco3, 8802,0.800,1.000,0.994,0.799
60, CastDent, eco4, 7998,0.967,1.000,0.994,0.965
60, CastDent, eco5, 13702,0.939,1.000,0.998,0.938
70, CaryOvat, eco2, 12,0.856,1.000,1.000,0.856
70, CaryOvat, eco3, 4657,0.966,1.000,0.961,0.932
70, CaryOvat, eco4, 4770,0.945,1.000,0.985,0.930
70, CaryOvat, eco5, 10801,0.894,1.000,0.989,0.886
70, CaryAlba, eco2, 12,0.781,1.000,1.000,0.781
70, CaryAlba, eco3, 4649,0.960,1.000,0.961,0.923
70, CaryAlba, eco4, 4758,0.911,1.000,0.985,0.896
70, CaryAlba, eco5, 10763,0.832,1.000,0.989,0.826
70, CornFlor, eco2, 12,0.722,1.000,1.000,0.722
70, CornFlor, eco3, 5366,0.950,1.000,0.965,0.916
70, CornFlor, eco4, 5980,0.883,1.000,0.986,0.872
70, CornFlor, eco5, 14214,0.790,1.000,0.991,0.788
70, FraxPenn, eco2, 12,0.927,1.000,1.000,0.927
70, FraxPenn, eco3, 4652,0.978,1.000,0.942,0.924
70, FraxPenn, eco4, 4736,0.973,1.000,0.973,0.945
70, FraxPenn, eco5, 10793,0.947,1.000,0.976,0.925
70, FraxAmer, eco2, 12,0.869,1.000,1.000,0.869
70, FraxAmer, eco3, 5358,0.978,1.000,0.967,0.946
70, FraxAmer, eco4, 5971,0.956,1.000,0.987,0.943
70, FraxAmer, eco5, 14217,0.910,1.000,0.992,0.905
70, FaguGran, eco2, 12,0.923,1.000,1.000,0.923
70, FaguGran, eco3, 5333,0.964,1.000,0.967,0.936
70, FaguGran, eco4, 5977,0.975,1.000,0.987,0.962
70, FaguGran, eco5, 14208,0.954,1.000,0.992,0.947
70, JuglNigr, eco2, 12,0.900,1.000,1.000,0.900
70, JuglNigr, eco3, 4152,0.843,1.000,0.968,0.826
70, JuglNigr, eco4, 4052,0.934,1.000,0.990,0.926
70, JuglNigr, eco5, 4821,0.891,1.000,0.994,0.886
70, HaleDipt, eco2, 12,0.622,1.000,1.000,0.622
70, HaleDipt, eco3, 5368,0.884,1.000,0.969,0.860
70, HaleDipt, eco4, 6004,0.793,1.000,0.988,0.786
70, HaleDipt, eco5, 14186,0.689,1.000,0.992,0.689
70, IlexOpac, eco2, 12,0.622,1.000,1.000,0.622
70, IlexOpac, eco3, 5390,0.884,1.000,0.968,0.859
70, IlexOpac, eco4, 5962,0.792,1.000,0.988,0.786
70, IlexOpac, eco5, 14204,0.689,1.000,0.992,0.689
70, LiriTuli, eco2, 12,0.019,1.000,1.000,0.019
70, LiriTuli, eco3, 4476,0.603,1.000,0.969,0.586
70, LiriTuli, eco4, 4454,0.374,1.000,0.990,0.372
70, LiriTuli, eco5, 8483,0.134,1.000,0.993,0.134
70, LiquStyr, eco2, 12,0.319,1.000,1.000,0.319
70, LiquStyr, eco3, 4476,0.777,1.000,0.969,0.755
70, LiquStyr, eco4, 4461,0.560,1.000,0.990,0.556
70, LiquStyr, eco5, 8430,0.378,0.977,0.993,0.372
70, MagnAcum, eco2, 12,0.529,1.000,1.000,0.529
70, MagnAcum, eco3, 4644,0.884,1.000,0.956,0.843
70, MagnAcum, eco4, 4759,0.750,1.000,0.980,0.736
70, MagnAcum, eco5, 10811,0.606,1.000,0.985,0.603
70, MagnMacr, eco2, 12,0.529,1.000,1.000,0.529
70, MagnMacr, eco3, 4647,0.884,1.000,0.956,0.843
70, MagnMacr, eco4, 4763,0.751,1.000,0.980,0.737
70, MagnMacr, eco5, 10750,0.606,1.000,0.985,0.602
70, NyssSylv, eco2, 12,0.622,1.000,1.000,0.622
70, NyssSylv, eco3, 5359,0.884,1.000,0.968,0.859
70, NyssSylv, eco4, 5979,0.793,1.000,0.988,0.786
70, NyssSylv, eco5, 14213,0.689,1.000,0.993,0.689
70, OxydArbo, eco2, 12,0.622,1.000,1.000,0.622
70, OxydArbo, eco3, 5357,0.884,1.000,0.968,0.859
70, OxydArbo, eco4, 5959,0.792,1.000,0.988,0.786
70, OxydArbo, eco5, 14193,0.689,1.000,0.992,0.689
70, PrunSero, eco2, 12,0.623,1.000,1.000,0.623
70, PrunSero, eco3, 4473,0.915,1.000,0.969,0.886
70, PrunSero, eco4, 4468,0.802,1.000,0.990,0.796
70, PrunSero, eco5, 8462,0.669,1.000,0.993,0.669
70, PrunPenn, eco2, 12,0.050,1.000,1.000,0.050
70, PrunPenn, eco3, 4151,0.000,1.000,0.953,0.000
70, PrunPenn, eco4, 4055,0.000,1.000,0.982,0.000
70, PrunPenn, eco5, 4788,0.022,1.000,0.988,0.022
70, PlanOcid, eco2, 12,0.777,1.000,1.000,0.777
70, PlanOcid, eco3, 4473,0.959,1.000,0.942,0.904
70, PlanOcid, eco4, 4448,0.905,1.000,0.976,0.882
70, PlanOcid, eco5, 8489,0.813,1.000,0.978,0.798
70, QuerAlba, eco2, 12,0.838,1.000,1.000,0.838
70, QuerAlba, eco3, 4659,0.967,1.000,0.975,0.945
70, QuerAlba, eco4, 4745,0.937,1.000,0.991,0.928
70, QuerAlba, eco5, 10761,0.879,1.000,0.994,0.876
70, QuerCocc, eco2, 12,0.861,1.000,1.000,0.861
70, QuerCocc, eco3, 4488,0.860,1.000,0.968,0.843
70, QuerCocc, eco4, 4473,0.928,1.000,0.989,0.919
70, QuerCocc, eco5, 8495,0.890,1.000,0.993,0.884
70, QuerFalc, eco2, 12,0.319,0.000,1.000,0.000
70, QuerFalc, eco3, 4643,0.778,0.608,0.991,0.562
70, QuerFalc, eco4, 4743,0.570,0.011,0.996,0.006
70, QuerFalc, eco5, 10728,0.400,0.024,0.997,0.005
70, QuerRubr, eco2, 12,0.977,1.000,1.000,0.977
70, QuerRubr, eco3, 4643,0.754,1.000,0.963,0.739
70, QuerRubr, eco4, 4753,0.895,1.000,0.986,0.887
70, QuerRubr, eco5, 10756,0.967,1.000,0.990,0.959
70, QuerPrin, eco2, 12,0.938,1.000,1.000,0.938
70, QuerPrin, eco3, 4641,0.589,1.000,0.968,0.582
70, QuerPrin, eco4, 4777,0.843,1.000,0.989,0.838
70, QuerPrin, eco5, 10735,0.945,1.000,0.992,0.939
70, QuerVelu, eco2, 12,0.867,1.000,1.000,0.867
70, QuerVelu, eco3, 4483,0.942,1.000,0.969,0.920
70, QuerVelu, eco4, 4458,0.946,1.000,0.989,0.936
70, QuerVelu, eco5, 8481,0.893,1.000,0.993,0.889
70, QuerStel, eco2, 12,0.319,1.000,1.000,0.319
70, QuerStel, eco3, 4481,0.777,1.000,0.969,0.755
70, QuerStel, eco4, 4466,0.560,1.000,0.990,0.556
70, QuerStel, eco5, 8454,0.378,1.000,0.993,0.378
70, RobiPseu, eco2, 12,0.622,1.000,1.000,0.622
70, RobiPseu, eco3, 4152,0.881,1.000,0.968,0.855
70, RobiPseu, eco4, 4047,0.770,1.000,0.990,0.765
70, RobiPseu, eco5, 4774,0.626,1.000,0.994,0.626
70, SassAlid, eco2, 12,0.622,1.000,1.000,0.622
70, SassAlid, eco3, 4474,0.877,1.000,0.969,0.853
70, SassAlid, eco4, 4466,0.771,1.000,0.989,0.765
70, SassAlid, eco5, 8470,0.659,1.000,0.993,0.659
70, TiliAmer, eco2, 1,0.257,1.000,1.000,0.257
70, TiliAmer, eco3, 8512,0.000,1.000,0.949,0.000
70, TiliAmer, eco4, 4134,0.060,1.000,0.977,0.060
70, TiliAmer, eco5, 10784,0.045,1.000,0.987,0.045
70, TiliAmhe, eco2, 1,0.257,1.000,1.000,0.257
70, TiliAmhe, eco3, 8510,0.000,1.000,0.950,0.000
70, TiliAmhe, eco4, 4129,0.059,1.000,0.978,0.059
70, TiliAmhe, eco5, 10749,0.047,1.000,0.988,0.047
70, CaryGlab, eco2, 12,0.622,1.000,1.000,0.622
70, CaryGlab, eco3, 4651,0.878,1.000,0.961,0.846
70, CaryGlab, eco4, 4770,0.776,1.000,0.985,0.767
70, CaryGlab, eco5, 10770,0.674,1.000,0.989,0.672
70, CaryCodi, eco2, 12,0.836,1.000,1.000,0.836
70, CaryCodi, eco3, 4154,0.943,1.000,0.968,0.919
70, CaryCodi, eco4, 4052,0.935,1.000,0.990,0.924
70, CaryCodi, eco5, 4789,0.833,1.000,0.994,0.829
70, BetuNigr, eco2, 12,0.067,1.000,1.000,0.067
70, BetuNigr, eco3, 4167,0.000,1.000,0.960,0.000
70, BetuNigr, eco4, 4055,0.000,1.000,0.986,0.000
70, BetuNigr, eco5, 4820,0.030,1.000,0.990,0.030
70, BetuLent, eco2, 12,0.067,1.000,1.000,0.067
70, BetuLent, eco3, 4473,0.000,1.000,0.961,0.000
70, BetuLent, eco4, 4458,0.000,1.000,0.985,0.000
70, BetuLent, eco5, 8483,0.022,1.000,0.989,0.022
70, BetuAlle, eco2, 12,0.067,1.000,1.000,0.067
70, BetuAlle, eco3, 4661,0.000,1.000,0.961,0.000
70, BetuAlle, eco4, 4747,0.000,1.000,0.985,0.000
70, BetuAlle, eco5, 10746,0.018,1.000,0.989,0.018
70, AcerPens, eco2, 12,0.948,1.000,1.000,0.948
70, AcerPens, eco3, 5363,0.849,1.000,0.992,0.849
70, AcerPens, eco4, 5983,0.945,1.000,0.996,0.943
70, AcerPens, eco5, 14208,0.973,1.000,0.997,0.970
70, AmelArbo, eco2, 12,0.905,1.000,1.000,0.905
70, AmelArbo, eco3, 5354,0.979,1.000,0.968,0.950
70, AmelArbo, eco4, 5966,0.970,1.000,0.988,0.958
70, AmelArbo, eco5, 14184,0.938,1.000,0.992,0.933
70, AescBuck, eco2, 12,0.722,1.000,1.000,0.722
70, AescBuck, eco3, 4475,0.206,1.000,0.958,0.206
70, AescBuck, eco4, 4466,0.401,1.000,0.983,0.400
70, AescBuck, eco5, 8442,0.661,0.977,0.987,0.642
70, AcerRubr, eco2, 12,0.843,1.000,1.000,0.843
70, AcerRubr, eco3, 5373,0.972,1.000,0.964,0.937
70, AcerRubr, eco4, 5969,0.935,1.000,0.985,0.922
70, AcerRubr, eco5, 14211,0.883,1.000,0.990,0.878
70, AcerSacc, eco2, 0,NaN,NaN,NaN,NaN
70, AcerSacc, eco3, 8500,0.790,1.000,0.990,0.790
70, AcerSacc, eco4, 4121,0.943,1.000,0.995,0.941
70, AcerSacc, eco5, 10780,0.992,1.000,0.997,0.989
70, TsugCana, eco2, 0,NaN,NaN,NaN,NaN
70, TsugCana, eco3, 8485,0.078,1.000,0.948,0.077
70, TsugCana, eco4, 4104,0.452,1.000,0.975,0.448
70, TsugCana, eco5, 10848,0.788,1.000,0.986,0.785
70, PinuVirg, eco2, 12,0.761,1.000,1.000,0.761
70, PinuVirg, eco3, 4157,0.367,1.000,0.962,0.366
70, PinuVirg, eco4, 4065,0.502,1.000,0.987,0.500
70, PinuVirg, eco5, 4814,0.676,1.000,0.992,0.669
70, PinuTaed, eco2, 12,0.000,0.000,1.000,0.000
70, PinuTaed, eco3, 4148,0.494,0.014,0.978,0.007
70, PinuTaed, eco4, 4053,0.285,0.008,0.992,0.001
70, PinuTaed, eco5, 4785,0.000,0.000,0.995,0.000
70, PinuStro, eco2, 12,0.382,1.000,1.000,0.382
70, PinuStro, eco3, 4638,0.000,1.000,0.980,0.000
70, PinuStro, eco4, 4751,0.185,1.000,0.992,0.185
70, PinuStro, eco5, 10740,0.206,1.000,0.994,0.206
70, PinuRigi, eco2, 12,0.372,1.000,1.000,0.372
70, PinuRigi, eco3, 4155,0.000,1.000,0.970,0.000
70, PinuRigi, eco4, 4056,0.256,1.000,0.990,0.256
70, PinuRigi, eco5, 4785,0.346,1.000,0.995,0.346
70, PinuPung, eco2, 12,0.372,1.000,1.000,0.372
70, PinuPung, eco3, 4474,0.000,1.000,0.972,0.000
70, PinuPung, eco4, 4477,0.255,1.000,0.989,0.255
70, PinuPung, eco5, 8487,0.242,1.000,0.993,0.242
70, FrasFirr, eco2, 1,0.000,1.000,1.000,0.000
70, FrasFirr, eco3, 8483,0.000,1.000,0.857,0.000
70, FrasFirr, eco4, 4072,0.000,1.000,0.948,0.000
70, FrasFirr, eco5, 10861,0.000,1.000,0.925,0.000
70, PiceRube, eco2, 12,0.094,1.000,1.000,0.094
70, PiceRube, eco3, 5335,0.000,1.000,0.971,0.000
70, PiceRube, eco4, 5976,0.000,1.000,0.989,0.000
70, PiceRube, eco5, 14205,0.037,1.000,0.993,0.037
70, PinuEnch, eco2, 12,0.420,1.000,1.000,0.420
70, PinuEnch, eco3, 4155,0.879,1.000,0.980,0.860
70, PinuEnch, eco4, 4054,0.678,1.000,0.993,0.675
70, PinuEnch, eco5, 4796,0.425,0.965,0.996,0.414
70, CastDent, eco2, 12,0.938,1.000,1.000,0.938
70, CastDent, eco3, 5359,0.570,1.000,0.968,0.563
70, CastDent, eco4, 5974,0.832,1.000,0.988,0.827
70, CastDent, eco5, 14192,0.954,1.000,0.992,0.947
80, CaryOvat, eco2, 12,0.777,1.000,1.000,0.777
80, CaryOvat, eco3, 4832,0.992,1.000,0.986,0.979
80, CaryOvat, eco4, 4653,0.941,1.000,0.997,0.939
80, CaryOvat, eco5, 10206,0.799,1.000,0.998,0.798
80, CaryAlba, eco2, 12,0.674,1.000,1.000,0.674
80, CaryAlba, eco3, 4850,0.976,1.000,0.987,0.964
80, CaryAlba, eco4, 4677,0.894,1.000,0.997,0.892
80, CaryAlba, eco5, 10173,0.703,1.000,0.998,0.702
80, CornFlor, eco2, 12,0.613,1.000,1.000,0.613
80, CornFlor, eco3, 5668,0.934,1.000,0.991,0.928
80, CornFlor, eco4, 5444,0.835,1.000,0.997,0.834
80, CornFlor, eco5, 13796,0.639,1.000,0.999,0.639
80, FraxPenn, eco2, 12,0.884,1.000,1.000,0.884
80, FraxPenn, eco3, 4827,0.998,1.000,0.976,0.974
80, FraxPenn, eco4, 4677,0.974,1.000,0.994,0.969
80, FraxPenn, eco5, 10187,0.896,1.000,0.997,0.896
80, FraxAmer, eco2, 12,0.805,1.000,1.000,0.805
80, FraxAmer, eco3, 5733,0.986,1.000,0.992,0.978
80, FraxAmer, eco4, 5425,0.938,1.000,0.997,0.936
80, FraxAmer, eco5, 13771,0.822,1.000,0.999,0.822
80, FaguGran, eco2, 12,0.873,1.000,1.000,0.873
80, FaguGran, eco3, 5718,0.998,1.000,0.992,0.991
80, FaguGran, eco4, 5425,0.978,1.000,0.997,0.976
80, FaguGran, eco5, 13767,0.887,1.000,0.999,0.887
80, JuglNigr, eco2, 12,0.823,1.000,1.000,0.823
80, JuglNigr, eco3, 4320,0.975,1.000,0.992,0.969
80, JuglNigr, eco4, 4124,0.991,1.000,0.998,0.989
