EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanSeverity,TotalBiomassMortality,NumberCellsSeverity1,NumberCellsSeverity2,NumberCellsSeverity3,
1002, 126, 539, 807, 20.1835112500148, 71, Rx, 1, 191, 428, 12.3199234642932, 12.1870694204642, 134.764397905759, 0, 14.84, 0.994764397905759, 1.49, 73444, 1, 142, 0, 
1003, 126, 541, 671, 19.2531700247378, 72, Rx, 1, 191, 1113, 15.1413202630366, 14.3979351067357, 135.706806282723, 0, 14.52, 0.994764397905759, 1.5, 50562, 1, 143, 0, 
1004, 126, 591, 687, 22.468939728761, 74, Rx, 1, 191, 1332, 14.048674756021, 15.8744134078619, 139.476439790576, 0, 17.3, 0.994764397905759, 1.53, 216348, 4, 144, 0, 
1005, 126, 547, 687, 18.991598674023, 75, Rx, 1, 192, 2367, 12.726156315, 16.9648223085942, 134.0625, 0, 14.28, 0.994791666666667, 1.49, 116143, 0, 143, 0, 
1006, 126, 570, 546, 19.9433212989383, 76, Rx, 1, 191, 1175, 12.8139831310995, 12.9313709233996, 132.879581151832, 0, 14.74, 0.994764397905759, 1.48, 76081, 0, 141, 0, 
1007, 126, 573, 702, 19.1348037212553, 77, Rx, 1, 191, 1668, 9.26009055706809, 8.46697899995737, 137.591623036649, 0, 13.35, 0.994764397905759, 1.49, 122866, 7, 139, 0, 
1008, 126, 608, 529, 29.3921341080567, 78, Rx, 1, 191, 420, 17.1349201997905, 16.5527393289121, 133.821989528796, 0, 21.84, 0.994764397905759, 1.2, 66247, 55, 87, 0, 
1009, 127, 600, 533, 16.6409184036811, 71, Rx, 1, 191, 329, 12.4594139327749, 15.2457447397679, 133.821989528796, 0, 12.13, 0.994764397905759, 1.3, 38680, 36, 106, 0, 
1010, 127, 549, 815, 17.0497313655684, 72, Rx, 1, 191, 176, 14.7423996697382, 15.153037061056, 147.958115183246, 0, 14.58, 0.994764397905759, 1.61, 29278, 7, 150, 0, 
1011, 127, 530, 577, 21.6605947452746, 73, Rx, 1, 192, 1310, 17.17615150125, 18.2593415021864, 132.1875, 0, 15.59, 0.994791666666667, 1.45, 113722, 4, 137, 0, 
1012, 127, 621, 555, 23.6449083276599, 74, Rx, 1, 191, 2637, 22.7431788879581, 25.7776624893925, 134.764397905759, 0, 18.25, 0.994764397905759, 1.5, 166954, 0, 143, 0, 
1013, 127, 454, 762, 18.3387418017285, 75, Rx, 1, 192, 40, 13.815304155, 13.1005362503834, 148.125, 0, 15.18, 0.994791666666667, 0.93, 3840, 138, 20, 0, 
1014, 127, 570, 685, 30.1105122036114, 76, Rx, 1, 192, 2421, 26.27506606875, 29.7505192527727, 138.75, 0, 23.51, 0.994791666666667, 1.54, 161312, 1, 147, 0, 
1015, 127, 621, 689, 18.5822501485301, 77, Rx, 1, 193, 1339, 13.3338015792746, 16.1913171733704, 157.616580310881, 0, 16.27, 0.994818652849741, 1.75, 294540, 1, 168, 0, 
1016, 127, 462, 741, 24.3860858879601, 79, Rx, 1, 191, 21, 17.1212090739267, 16.8393951112677, 138.534031413613, 0, 18.73, 0.994764397905759, 0.82, 1839, 138, 9, 0, 
1017, 128, 603, 596, 16.6634596622014, 70, Rx, 1, 191, 1650, 12.1345753947644, 12.2508526845514, 138.534031413613, 0, 12.82, 0.994764397905759, 1.51, 86232, 5, 142, 0, 
1018, 128, 626, 658, 17.7227719826467, 71, Rx, 1, 191, 604, 10.5832966994764, 11.8104117772602, 141.361256544503, 0, 13.38, 0.994764397905759, 1.55, 81754, 4, 146, 0, 
1019, 128, 493, 727, 28.0918452785393, 72, Rx, 1, 191, 926, 20.5759277905759, 16.5518581834833, 147.015706806283, 0, 22.17, 0.994764397905759, 1.52, 73399, 21, 135, 0, 
1020, 128, 536, 778, 24.6832304661589, 73, Rx, 1, 191, 368, 15.6250688890052, 15.6685055020007, 138.534031413613, 0, 18.68, 0.994764397905759, 1.53, 39882, 2, 145, 0, 
1021, 128, 467, 743, 17.4948921913106, 76, Rx, 1, 191, 13, 9.42424909821988, 9.24294497381479, 130.994764397906, 0, 13.07, 0.994764397905759, 0.77, 915, 131, 8, 0, 
1022, 128, 556, 758, 48.4843417493955, 77, Rx, 1, 191, 384, 30.8155532984294, 30.2227787436497, 138.534031413613, 0, 35.81, 0.994764397905759, 1.54, 27368, 0, 147, 0, 
1023, 128, 502, 688, 18.0996496414604, 78, Rx, 1, 193, 2599, 11.2505569535751, 9.45426109563343, 131.502590673575, 0, 13.32, 0.994818652849741, 1.46, 117113, 0, 141, 0, 
1024, 128, 477, 638, 19.1711891286013, 79, Rx, 1, 191, 166, 10.6062235953927, 9.96261762535131, 152.670157068063, 0, 16.26, 0.994764397905759, 1.13, 21359, 109, 53, 0, 
1025, 129, 495, 773, 19.3265014064189, 73, Rx, 1, 191, 1028, 15.9277293235602, 15.9838343972167, 134.764397905759, 0, 14.06, 0.994764397905759, 1.5, 110256, 0, 143, 0, 
1026, 129, 629, 656, 15.6653794798853, 74, Rx, 1, 191, 560, 14.999024088377, 15.9321520988628, 145.130890052356, 0, 12.7, 0.994764397905759, 1.61, 62394, 0, 154, 0, 
1027, 129, 576, 598, 19.8874577146555, 76, Rx, 1, 191, 1011, 14.7565992835602, 15.4396608666027, 138.534031413613, 0, 14.07, 0.994764397905759, 1.44, 115318, 19, 128, 0, 
1028, 129, 593, 650, 43.6003887640864, 77, Rx, 1, 193, 340, 33.1490162238343, 34.9972916921354, 141.761658031088, 0, 31.49, 0.994818652849741, 1.3, 36761, 54, 98, 0, 
1029, 129, 506, 745, 39.48036685882, 78, Rx, 1, 191, 409, 28.6430267685863, 26.9717335313498, 134.764397905759, 0, 28.66, 0.994764397905759, 1.31, 53456, 35, 108, 0, 
1030, 129, 485, 655, 24.1433328732353, 79, Rx, 1, 191, 3161, 21.8760693267015, 20.5580410076121, 136.649214659686, 0, 19.36, 0.994764397905759, 1.5, 224221, 3, 142, 0, 
1031, 129, 539, 707, 18.6887798055957, 80, Rx, 1, 191, 2209, 16.1637931828272, 20.5246985993847, 134.764397905759, 0, 14.2, 0.994764397905759, 1.5, 137903, 0, 143, 0, 
1032, 129, 569, 552, 21.8858060781569, 82, Rx, 1, 191, 606, 19.2247235057591, 19.9844561588387, 130.994764397906, 0, 15.93, 0.994764397905759, 1.46, 36584, 0, 139, 0, 
