Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,TotalCohortsHarvested,CohortsHarvested_CaryOvat,CohortsHarvested_CaryAlba,CohortsHarvested_CornFlor,CohortsHarvested_FraxPenn,CohortsHarvested_FraxAmer,CohortsHarvested_FaguGran,CohortsHarvested_JuglNigr,CohortsHarvested_HaleDipt,CohortsHarvested_IlexOpac,CohortsHarvested_LiriTuli,CohortsHarvested_LiquStyr,CohortsHarvested_MagnAcum,CohortsHarvested_MagnMacr,CohortsHarvested_NyssSylv,CohortsHarvested_OxydArbo,CohortsHarvested_PrunSero,CohortsHarvested_PrunPenn,CohortsHarvested_PlanOcid,CohortsHarvested_QuerAlba,CohortsHarvested_QuerCocc,CohortsHarvested_QuerFalc,CohortsHarvested_QuerRubr,CohortsHarvested_QuerPrin,CohortsHarvested_QuerVelu,CohortsHarvested_QuerStel,CohortsHarvested_RobiPseu,CohortsHarvested_SassAlid,CohortsHarvested_TiliAmer,CohortsHarvested_TiliAmhe,CohortsHarvested_CaryGlab,CohortsHarvested_CaryCodi,CohortsHarvested_BetuNigr,CohortsHarvested_BetuLent,CohortsHarvested_BetuAlle,CohortsHarvested_AcerPens,CohortsHarvested_AmelArbo,CohortsHarvested_AescBuck,CohortsHarvested_AcerRubr,CohortsHarvested_AcerSacc,CohortsHarvested_TsugCana,CohortsHarvested_PinuVirg,CohortsHarvested_PinuTaed,CohortsHarvested_PinuStro,CohortsHarvested_PinuRigi,CohortsHarvested_PinuPung,CohortsHarvested_FrasFirr,CohortsHarvested_PiceRube,CohortsHarvested_PinuEnch,CohortsHarvested_CastDent,
130, 4, TimberBoomClearcuts, 46601073, 3762, 11, 11, 1, 1, 11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
130, 4, TimberBoomClearcuts, 35601076, 3763, 11, 11, 1, 1, 30, 0, 0, 3, 0, 0, 3, 0, 2, 0, 2, 0, 0, 1, 2, 3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
130, 4, TimberBoomClearcuts, 35701095, 3767, 11, 11, 6, 6, 135, 0, 9, 8, 0, 6, 8, 0, 4, 0, 0, 0, 9, 0, 0, 7, 0, 0, 0, 9, 0, 0, 13, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 0, 15, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 
130, 4, TimberBoomClearcuts, 35801079, 3768, 11, 11, 1, 1, 12, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
130, 4, TimberBoomClearcuts, 46601088, 3739, 11, 11, 1, 1, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 35601092, 3741, 11, 11, 1, 1, 20, 2, 0, 2, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 35601118, 3743, 11, 11, 5, 5, 118, 2, 8, 8, 0, 3, 8, 0, 5, 0, 0, 0, 5, 0, 0, 10, 0, 0, 0, 8, 4, 0, 12, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 
130, 4, TimberBoomClearcuts, 35701094, 3812, 10, 10, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
130, 4, TimberBoomClearcuts, 35801096, 3747, 11, 11, 1, 1, 31, 0, 3, 1, 0, 1, 3, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
130, 4, TimberBoomClearcuts, 35801099, 3749, 11, 11, 1, 1, 13, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 31301104, 3772, 11, 11, 1, 1, 14, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 31301106, 3786, 11, 11, 1, 1, 15, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 46801109, 3785, 11, 11, 1, 1, 20, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 46801111, 3778, 11, 11, 1, 1, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
130, 4, TimberBoomClearcuts, 35601139, 3774, 11, 11, 2, 2, 61, 0, 4, 5, 0, 3, 6, 0, 3, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 1, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 
130, 4, TimberBoomClearcuts, 35701120, 3308, 19, 19, 2, 2, 12, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 35801122, 3784, 11, 11, 1, 1, 9, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
130, 4, TimberBoomClearcuts, 46801171, 3787, 11, 11, 6, 6, 40, 4, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 4, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 
130, 4, TimberBoomClearcuts, 46801128, 3427, 12, 12, 2, 2, 22, 5, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 46601177, 3684, 11, 11, 4, 4, 50, 5, 1, 8, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 
130, 4, TimberBoomClearcuts, 46601133, 3634, 11, 11, 1, 1, 12, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 46601134, 3575, 11, 11, 1, 1, 15, 3, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
130, 4, TimberBoomClearcuts, 46601138, 3458, 11, 11, 1, 1, 22, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 35601240, 3796, 10, 10, 18, 18, 276, 0, 5, 19, 0, 20, 25, 0, 5, 0, 0, 0, 4, 0, 4, 3, 1, 0, 0, 29, 0, 0, 37, 21, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 16, 0, 23, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 
130, 4, TimberBoomClearcuts, 35801147, 3449, 11, 11, 1, 1, 11, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 46601176, 3448, 11, 11, 2, 2, 12, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
130, 4, TimberBoomClearcuts, 46601162, 3447, 11, 11, 1, 1, 17, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 46601163, 3442, 11, 11, 1, 1, 18, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 35701164, 3441, 11, 11, 1, 1, 24, 0, 1, 2, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 3, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 35701180, 3443, 11, 11, 3, 3, 64, 1, 1, 5, 0, 2, 5, 0, 4, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 5, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 
130, 4, TimberBoomClearcuts, 31103024, 3438, 12, 12, 30, 26, 68, 13, 4, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 8, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 
130, 4, TimberBoomClearcuts, 46801254, 3412, 13, 13, 6, 6, 57, 15, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 9, 1, 0, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 
130, 4, TimberBoomClearcuts, 46601222, 3461, 11, 11, 3, 3, 47, 4, 0, 5, 0, 0, 3, 0, 0, 0, 1, 0, 1, 0, 0, 4, 0, 0, 0, 6, 0, 0, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 
130, 4, TimberBoomClearcuts, 35601242, 3482, 11, 11, 5, 5, 90, 17, 0, 7, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 11, 0, 0, 13, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 
130, 4, TimberBoomClearcuts, 35601178, 3485, 11, 11, 1, 1, 17, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 46801187, 3486, 11, 11, 1, 1, 10, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 46601220, 3488, 11, 11, 2, 2, 30, 5, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
130, 4, TimberBoomClearcuts, 35601197, 3494, 11, 11, 1, 1, 16, 3, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 30501200, 3495, 11, 11, 1, 1, 14, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
130, 4, TimberBoomClearcuts, 46801210, 3496, 11, 11, 1, 1, 20, 3, 0, 3, 0, 0, 2, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
130, 4, TimberBoomClearcuts, 46801214, 3384, 14, 14, 1, 1, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
130, 4, TimberBoomClearcuts, 46601240, 3504, 11, 11, 2, 2, 59, 0, 2, 5, 0, 4, 6, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
130, 4, TimberBoomClearcuts, 35601223, 3498, 11, 11, 1, 1, 25, 0, 1, 1, 0, 3, 2, 0, 3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 35601224, 3500, 11, 11, 1, 1, 29, 1, 0, 2, 0, 2, 3, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
130, 4, TimberBoomClearcuts, 35601225, 3501, 11, 11, 3, 3, 97, 2, 1, 7, 0, 5, 5, 0, 4, 0, 0, 0, 3, 0, 3, 6, 0, 0, 0, 6, 0, 0, 8, 6, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 6, 8, 0, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 7, 
130, 4, TimberBoomClearcuts, 35601226, 3502, 11, 11, 2, 2, 31, 2, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 6, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
130, 4, TimberBoomClearcuts, 35701228, 3481, 11, 11, 1, 1, 24, 0, 0, 2, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 3, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 35801230, 3464, 11, 11, 1, 1, 13, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 46801236, 3393, 13, 13, 1, 1, 7, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
130, 4, TimberBoomClearcuts, 35801245, 3465, 11, 11, 1, 1, 14, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
130, 4, TimberBoomClearcuts, 31401268, 3466, 11, 11, 2, 2, 27, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 3, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
130, 4, TimberBoomClearcuts, 46801252, 3395, 13, 13, 1, 1, 8, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
130, 4, TimberBoomClearcuts, 46601253, 3392, 13, 13, 1, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
130, 4, TimberBoomClearcuts, 46601460, 3806, 10, 10, 72, 72, 628, 43, 16, 71, 0, 16, 19, 0, 3, 0, 3, 0, 4, 4, 10, 27, 0, 0, 0, 67, 0, 0, 59, 71, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 55, 20, 0, 39, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 
130, 4, TimberBoomClearcuts, 35601259, 3358, 16, 16, 1, 1, 19, 3, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
130, 4, TimberBoomClearcuts, 35801262, 3467, 11, 11, 2, 2, 33, 2, 2, 3, 0, 2, 2, 0, 1, 0, 0, 0, 2, 1, 1, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 35801263, 3468, 11, 11, 1, 1, 19, 3, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 31301268, 3469, 11, 11, 1, 1, 13, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
130, 4, TimberBoomClearcuts, 46801295, 3435, 12, 12, 2, 2, 14, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
130, 4, TimberBoomClearcuts, 46601274, 3386, 14, 14, 1, 1, 9, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
130, 4, TimberBoomClearcuts, 46601296, 3396, 13, 13, 2, 2, 18, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
130, 4, TimberBoomClearcuts, 31401287, 3399, 13, 13, 1, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
130, 4, TimberBoomClearcuts, 46601303, 3471, 11, 11, 1, 1, 14, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
130, 4, TimberBoomClearcuts, 35801392, 3838, 9, 9, 13, 12, 74, 0, 1, 6, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 3, 2, 0, 0, 0, 8, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 
130, 4, TimberBoomClearcuts, 35801309, 3472, 11, 11, 1, 1, 10, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
130, 4, TimberBoomClearcuts, 46601346, 3312, 18, 18, 3, 3, 30, 3, 0, 3, 0, 1, 1, 0, 0, 0, 2, 0, 0, 3, 0, 3, 0, 0, 0, 4, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
130, 4, TimberBoomClearcuts, 35801327, 3474, 11, 11, 1, 1, 18, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
130, 4, TimberBoomClearcuts, 46601387, 3805, 10, 10, 9, 9, 107, 13, 1, 11, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 13, 0, 0, 15, 16, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 
130, 4, TimberBoomClearcuts, 30501352, 3475, 11, 11, 1, 1, 19, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
